5/21/2012, 69333
6/7/2012, 53157
8/29/2012, 55513
8/30/2012, 65290
9/6/2012, 55994
9/7/2012, 50925
9/8/2012, 56250
9/10/2012, 47666
9/11/2012, 50395
9/12/2012, 62507
9/13/2012, 57142
9/14/2012, 51063
9/15/2012, 50943
9/17/2012, 60104
9/18/2012, 67708
9/19/2012, 47820
9/21/2012, 50897
9/25/2012, 55602
9/26/2012, 62882
9/27/2012, 54259
9/28/2012, 59172
9/30/2012, 57087
10/1/2012, 70376
10/5/2012, 62367
10/7/2012, 61741
10/9/2012, 55290
10/10/2012, 61790
10/11/2012, 55424
10/12/2012, 60486
10/13/2012, 62845
10/15/2012, 44736
10/16/2012, 56352
10/17/2012, 57066
10/18/2012, 55436
10/19/2012, 53993
10/20/2012, 54196
10/22/2012, 59301
10/23/2012, 55802
10/24/2012, 61231
10/25/2012, 59731
10/26/2012, 51923
10/27/2012, 55546
10/29/2012, 56033
10/30/2012, 56780
10/31/2012, 59270
11/1/2012, 56888
11/2/2012, 61085
11/3/2012, 60270
11/5/2012, 54878
11/6/2012, 53816
11/7/2012, 65961
11/8/2012, 68615
11/9/2012, 69141
11/10/2012, 53876
11/11/2012, 60638
11/12/2012, 55766
11/13/2012, 60268
11/14/2012, 61608
11/15/2012, 54482
11/16/2012, 55067
11/17/2012, 55561
11/19/2012, 52529
11/20/2012, 58010
11/21/2012, 57547
11/22/2012, 61452
11/23/2012, 60190
11/24/2012, 55624
11/26/2012, 57692
11/27/2012, 59834
11/28/2012, 53518
11/29/2012, 59604
11/30/2012, 56207
12/1/2012, 53888
12/3/2012, 64035
12/4/2012, 53846
12/5/2012, 55512
12/6/2012, 52966
12/7/2012, 66451
12/12/2012, 64941
12/13/2012, 59046
12/14/2012, 60088
12/16/2012, 46562
12/17/2012, 58780
12/18/2012, 43939
12/19/2012, 52820
12/20/2012, 53705
12/21/2012, 56516
12/22/2012, 43137
1/8/2013, 64864
1/9/2013, 63314
1/10/2013, 65562
1/11/2013, 68220
1/12/2013, 55193
1/13/2013, 72625
1/15/2013, 55654
1/16/2013, 64061
1/17/2013, 58519
1/18/2013, 58439
1/19/2013, 57106
1/20/2013, 52625
1/21/2013, 63180
1/22/2013, 62210
1/23/2013, 52884
1/24/2013, 60156
1/25/2013, 61433
1/27/2013, 51626
1/28/2013, 53171
1/29/2013, 73318
1/30/2013, 63408
1/31/2013, 55518
2/1/2013, 51057
2/2/2013, 57967
2/3/2013, 56230
2/4/2013, 59277
2/5/2013, 52006
2/6/2013, 56785
2/7/2013, 60067
2/8/2013, 52097
2/9/2013, 59003
2/10/2013, 81785
2/11/2013, 71509
2/12/2013, 62171
2/13/2013, 55728
2/14/2013, 57920
2/15/2013, 48750
2/16/2013, 55343
2/17/2013, 59968
2/18/2013, 48235
2/19/2013, 66281
2/20/2013, 70318
2/21/2013, 61918
2/22/2013, 57428
2/23/2013, 56317
2/24/2013, 54296
2/25/2013, 51174
2/26/2013, 64016
2/27/2013, 63172
2/28/2013, 59664
3/1/2013, 57909
3/2/2013, 65949
3/4/2013, 66699
3/6/2013, 61103
3/7/2013, 57672
3/8/2013, 73009
3/9/2013, 63419
3/10/2013, 42622
3/11/2013, 61972
3/12/2013, 53426
3/13/2013, 64467
3/14/2013, 68274
3/15/2013, 59796
3/16/2013, 58848
3/18/2013, 59139
3/19/2013, 57387
3/20/2013, 66822
3/21/2013, 59711
3/22/2013, 62925
3/23/2013, 62517
3/24/2013, 58794
3/25/2013, 66129
3/26/2013, 57515
3/27/2013, 59795
3/28/2013, 60138
3/29/2013, 58002
3/31/2013, 71799
4/2/2013, 53876
4/3/2013, 67903
4/4/2013, 51666
4/5/2013, 66017
4/6/2013, 68109
4/8/2013, 59622
4/9/2013, 66682
4/10/2013, 63630
4/11/2013, 67245
4/12/2013, 63700
4/13/2013, 60429
4/14/2013, 67500
4/15/2013, 59765
4/17/2013, 63796
4/18/2013, 64816
4/19/2013, 60221
4/20/2013, 57574
4/22/2013, 50111
4/23/2013, 50344
4/24/2013, 58326
4/25/2013, 60593
4/26/2013, 56709
4/27/2013, 61256
4/29/2013, 74418
4/30/2013, 60844
5/1/2013, 61859
5/2/2013, 61073
5/3/2013, 54617
5/4/2013, 59230
5/5/2013, 49515
5/6/2013, 63214
5/7/2013, 55898
5/8/2013, 66986
5/9/2013, 61518
5/10/2013, 66145
5/11/2013, 58375
5/13/2013, 55302
5/14/2013, 57903
5/15/2013, 64539
5/16/2013, 66180
5/17/2013, 60771
5/18/2013, 58860
5/19/2013, 75178
5/20/2013, 59349
5/21/2013, 51321
5/22/2013, 64230
5/23/2013, 61849
5/24/2013, 60354
5/25/2013, 53928
5/29/2013, 64866
5/30/2013, 59040
5/31/2013, 64128
6/1/2013, 55671
6/2/2013, 73529
6/4/2013, 61066
6/5/2013, 62329
6/6/2013, 57426
6/7/2013, 66936
6/8/2013, 64857
6/10/2013, 56388
6/11/2013, 59218
6/12/2013, 66613
6/13/2013, 61280
6/14/2013, 65411
6/15/2013, 68345
6/16/2013, 59813
6/17/2013, 68894
6/18/2013, 59687
6/19/2013, 58182
6/20/2013, 65727
6/21/2013, 56285
6/22/2013, 57471
6/23/2013, 45002
6/24/2013, 68340
6/25/2013, 57263
6/26/2013, 76800
6/27/2013, 59248
6/28/2013, 62581
6/30/2013, 65192
7/3/2013, 50836
7/4/2013, 65710
7/5/2013, 62922
7/6/2013, 55000
7/10/2013, 59847
7/11/2013, 73386
7/12/2013, 61717
7/13/2013, 63253
7/15/2013, 59005
7/16/2013, 80090
7/17/2013, 63571
7/18/2013, 61520
7/19/2013, 66666
7/20/2013, 79533
7/24/2013, 60386
7/25/2013, 56008
7/26/2013, 57787
7/29/2013, 65294
7/30/2013, 68092
7/31/2013, 58629
8/1/2013, 59101
8/2/2013, 65214
8/3/2013, 54886
8/5/2013, 57547
8/6/2013, 66578
8/7/2013, 72217
8/8/2013, 69487
8/9/2013, 62338
8/11/2013, 52941
8/12/2013, 60454
8/13/2013, 90131
8/14/2013, 66096
8/15/2013, 61299
8/16/2013, 62521
8/17/2013, 73754
8/20/2013, 67064
8/21/2013, 67757
8/22/2013, 67458
8/23/2013, 62750
8/24/2013, 62025
8/25/2013, 70652
8/26/2013, 67812
8/27/2013, 63037
8/28/2013, 62468
8/29/2013, 64080
8/30/2013, 62351
8/31/2013, 68661
9/1/2013, 84782
9/2/2013, 53337
9/3/2013, 73275
9/4/2013, 62603
9/5/2013, 61958
9/6/2013, 63788
9/7/2013, 63278
9/8/2013, 51369
9/9/2013, 124545
9/10/2013, 63194
9/11/2013, 63672
9/12/2013, 64304
9/13/2013, 66325
9/14/2013, 52141
9/16/2013, 57013
9/17/2013, 49659
9/18/2013, 65872
9/19/2013, 62799
9/20/2013, 61197
9/21/2013, 52127
9/22/2013, 62585
9/23/2013, 61170
